,dataset,trial,subject_id,correct,rt
17441,shapegen,shapegen2832,60feef287e50bd7f55933e65,1.0,3015.0
17442,shapegen,shapegen2854,6101bcb1b6f73b8138d66252,1.0,7426.0
17443,shapegen,shapegen2858,6101bcb1b6f73b8138d66252,1.0,5156.0
17444,shapegen,shapegen2821,6101bcb1b6f73b8138d66252,1.0,2948.0
17445,shapegen,shapegen2860,6101bcb1b6f73b8138d66252,1.0,5082.0
17446,shapegen,shapegen2880,6101bcb1b6f73b8138d66252,0.0,4884.0
17447,shapegen,shapegen2873,6101bcb1b6f73b8138d66252,1.0,4403.0
17448,shapegen,shapegen2870,6101bcb1b6f73b8138d66252,1.0,5827.0
17449,shapegen,shapegen2884,6101bcb1b6f73b8138d66252,1.0,1629.0
17450,shapegen,shapegen2838,6101bcb1b6f73b8138d66252,1.0,7496.0
17451,shapegen,shapegen2900,6101bcb1b6f73b8138d66252,1.0,2780.0
17452,shapegen,shapegen2820,6101bcb1b6f73b8138d66252,1.0,1483.0
17453,shapegen,shapegen2883,6101bcb1b6f73b8138d66252,1.0,5859.0
17454,shapegen,shapegen2822,6101bcb1b6f73b8138d66252,1.0,5058.0
17455,shapegen,shapegen2850,6101bcb1b6f73b8138d66252,1.0,4195.0
17456,shapegen,shapegen2898,6101bcb1b6f73b8138d66252,1.0,2566.0
17457,shapegen,shapegen2834,6101bcb1b6f73b8138d66252,1.0,2559.0
17458,shapegen,shapegen2888,6101bcb1b6f73b8138d66252,1.0,2219.0
17459,shapegen,shapegen2833,6101bcb1b6f73b8138d66252,1.0,2658.0
17460,shapegen,shapegen2840,6101bcb1b6f73b8138d66252,1.0,2315.0
17461,shapegen,shapegen2869,6101bcb1b6f73b8138d66252,1.0,2609.0
17462,shapegen,shapegen2832,6101bcb1b6f73b8138d66252,1.0,3922.0
17463,shapegen,shapegen2917,6101bcb1b6f73b8138d66252,1.0,3879.0
17464,shapegen,shapegen2849,6101bcb1b6f73b8138d66252,1.0,2923.0
17465,shapegen,shapegen2824,6101bcb1b6f73b8138d66252,1.0,2386.0
17466,shapegen,shapegen2861,6101bcb1b6f73b8138d66252,1.0,2058.0
17467,shapegen,shapegen2855,6101bcb1b6f73b8138d66252,1.0,4874.0
17468,shapegen,shapegen2920,6101bcb1b6f73b8138d66252,1.0,9258.0
17469,shapegen,shapegen2899,6101bcb1b6f73b8138d66252,1.0,2154.0
17470,shapegen,shapegen2823,6101bcb1b6f73b8138d66252,1.0,1621.0
17471,shapegen,shapegen2852,6101bcb1b6f73b8138d66252,1.0,3506.0
17472,shapegen,shapegen2916,6101bcb1b6f73b8138d66252,1.0,6009.0
17473,shapegen,shapegen2828,6101bcb1b6f73b8138d66252,1.0,9057.0
17474,shapegen,shapegen2910,6101bcb1b6f73b8138d66252,1.0,1248.0
17475,shapegen,shapegen2848,6101bcb1b6f73b8138d66252,1.0,3237.0
17476,shapegen,shapegen2908,6101bcb1b6f73b8138d66252,1.0,7026.0
17477,shapegen,shapegen2884,6107a25136150db75b9219ab,1.0,1973.0
17478,shapegen,shapegen2821,6107a25136150db75b9219ab,1.0,1541.0
17479,shapegen,shapegen2833,6107a25136150db75b9219ab,1.0,1520.0
17480,shapegen,shapegen2855,6107a25136150db75b9219ab,1.0,1858.0
17481,shapegen,shapegen2888,6107a25136150db75b9219ab,1.0,2975.0
17482,shapegen,shapegen2861,6107a25136150db75b9219ab,1.0,1742.0
17483,shapegen,shapegen2920,6107a25136150db75b9219ab,1.0,1486.0
17484,shapegen,shapegen2900,6107a25136150db75b9219ab,1.0,1443.0
17485,shapegen,shapegen2899,6107a25136150db75b9219ab,1.0,1681.0
17486,shapegen,shapegen2824,6107a25136150db75b9219ab,1.0,1372.0
17487,shapegen,shapegen2823,6107a25136150db75b9219ab,1.0,1496.0
17488,shapegen,shapegen2916,6107a25136150db75b9219ab,1.0,1479.0
17489,shapegen,shapegen2820,6107a25136150db75b9219ab,1.0,1550.0
17490,shapegen,shapegen2873,6107a25136150db75b9219ab,1.0,2910.0
17491,shapegen,shapegen2869,6107a25136150db75b9219ab,1.0,1867.0
17492,shapegen,shapegen2822,6107a25136150db75b9219ab,1.0,2330.0
17493,shapegen,shapegen2860,6107a25136150db75b9219ab,1.0,2656.0
17494,shapegen,shapegen2848,6107a25136150db75b9219ab,1.0,3555.0
17495,shapegen,shapegen2910,6107a25136150db75b9219ab,1.0,1705.0
17496,shapegen,shapegen2850,6107a25136150db75b9219ab,1.0,1604.0
17497,shapegen,shapegen2852,6107a25136150db75b9219ab,1.0,1974.0
17498,shapegen,shapegen2832,6107a25136150db75b9219ab,0.0,1555.0
17499,shapegen,shapegen2834,6107a25136150db75b9219ab,1.0,3616.0
17500,shapegen,shapegen2858,6107a25136150db75b9219ab,1.0,1311.0
17501,shapegen,shapegen2840,6107a25136150db75b9219ab,1.0,1472.0
17502,shapegen,shapegen2917,6107a25136150db75b9219ab,1.0,2781.0
17503,shapegen,shapegen2838,6107a25136150db75b9219ab,1.0,2695.0
17504,shapegen,shapegen2828,6107a25136150db75b9219ab,1.0,5098.0
17505,shapegen,shapegen2898,6107a25136150db75b9219ab,1.0,4916.0
17506,shapegen,shapegen2880,6107a25136150db75b9219ab,1.0,3282.0
17507,shapegen,shapegen2870,6107a25136150db75b9219ab,1.0,1456.0
17508,shapegen,shapegen2883,6107a25136150db75b9219ab,1.0,1458.0
17509,shapegen,shapegen2854,6107a25136150db75b9219ab,1.0,2866.0
17510,shapegen,shapegen2908,6107a25136150db75b9219ab,1.0,2122.0
17511,shapegen,shapegen2849,6107a25136150db75b9219ab,1.0,3182.0
17512,shapegen,shapegen1539,6140e85de611a8d1aa7ebc12,1.0,1626.0
17513,shapegen,shapegen1554,6140e85de611a8d1aa7ebc12,1.0,1484.0
17514,shapegen,shapegen1524,6140e85de611a8d1aa7ebc12,1.0,2180.0
17515,shapegen,shapegen1501,6140e85de611a8d1aa7ebc12,1.0,1824.0
17516,shapegen,shapegen1553,6140e85de611a8d1aa7ebc12,1.0,4040.0
17517,shapegen,shapegen1589,6140e85de611a8d1aa7ebc12,1.0,2876.0
17518,shapegen,shapegen1579,6140e85de611a8d1aa7ebc12,1.0,2499.0
17519,shapegen,shapegen1613,6140e85de611a8d1aa7ebc12,0.0,2608.0
17520,shapegen,shapegen1631,6140e85de611a8d1aa7ebc12,1.0,1819.0
17521,shapegen,shapegen1558,6140e85de611a8d1aa7ebc12,1.0,1977.0
17522,shapegen,shapegen1526,6140e85de611a8d1aa7ebc12,1.0,2130.0
17523,shapegen,shapegen1616,6140e85de611a8d1aa7ebc12,1.0,2730.0
17524,shapegen,shapegen1535,6140e85de611a8d1aa7ebc12,0.0,2107.0
17525,shapegen,shapegen1599,6140e85de611a8d1aa7ebc12,1.0,1998.0
17526,shapegen,shapegen1522,6140e85de611a8d1aa7ebc12,0.0,3290.0
17527,shapegen,shapegen1523,6140e85de611a8d1aa7ebc12,0.0,5064.0
17528,shapegen,shapegen1502,6140e85de611a8d1aa7ebc12,1.0,3894.0
17529,shapegen,shapegen1621,6140e85de611a8d1aa7ebc12,1.0,1877.0
17530,shapegen,shapegen1517,6140e85de611a8d1aa7ebc12,1.0,2418.0
17531,shapegen,shapegen1505,6140e85de611a8d1aa7ebc12,0.0,4338.0
17532,shapegen,shapegen1591,6140e85de611a8d1aa7ebc12,1.0,5719.0
17533,shapegen,shapegen1546,6140e85de611a8d1aa7ebc12,0.0,3895.0
17534,shapegen,shapegen1543,6140e85de611a8d1aa7ebc12,0.0,3093.0
17535,shapegen,shapegen1569,6140e85de611a8d1aa7ebc12,1.0,2486.0
17536,shapegen,shapegen1560,6140e85de611a8d1aa7ebc12,1.0,1624.0
17537,shapegen,shapegen1634,6140e85de611a8d1aa7ebc12,0.0,5673.0
17538,shapegen,shapegen1562,6140e85de611a8d1aa7ebc12,1.0,2598.0
17539,shapegen,shapegen1596,6140e85de611a8d1aa7ebc12,1.0,3094.0
17540,shapegen,shapegen1563,6140e85de611a8d1aa7ebc12,1.0,1804.0
17541,shapegen,shapegen1574,6140e85de611a8d1aa7ebc12,1.0,1923.0
17542,shapegen,shapegen1545,6140e85de611a8d1aa7ebc12,1.0,3216.0
17543,shapegen,shapegen1602,6140e85de611a8d1aa7ebc12,1.0,4616.0
17544,shapegen,shapegen1615,6140e85de611a8d1aa7ebc12,1.0,6490.0
17545,shapegen,shapegen1626,6140e85de611a8d1aa7ebc12,1.0,4243.0
17546,shapegen,shapegen1544,6140e85de611a8d1aa7ebc12,1.0,2444.0
17547,shapegen,shapegen1514,6140e85de611a8d1aa7ebc12,1.0,3056.0
17548,shapegen,shapegen1578,6140e85de611a8d1aa7ebc12,1.0,4057.0
17549,shapegen,shapegen1541,6140e85de611a8d1aa7ebc12,1.0,2929.0
17550,shapegen,shapegen1572,6140e85de611a8d1aa7ebc12,1.0,3490.0
17551,shapegen,shapegen1570,6140e85de611a8d1aa7ebc12,1.0,2018.0
17552,shapegen,shapegen1601,6140e85de611a8d1aa7ebc12,1.0,2871.0
17553,shapegen,shapegen2632,6140e85de611a8d1aa7ebc12,1.0,3348.0
17554,shapegen,shapegen1625,6140e85de611a8d1aa7ebc12,0.0,3885.0
17555,shapegen,shapegen1617,6140e85de611a8d1aa7ebc12,1.0,1691.0
17556,shapegen,shapegen1506,6140e85de611a8d1aa7ebc12,1.0,2379.0
17557,shapegen,shapegen1559,6140e85de611a8d1aa7ebc12,1.0,3617.0
17558,shapegen,shapegen1590,6140e85de611a8d1aa7ebc12,1.0,5897.0
17559,shapegen,shapegen1623,6140e85de611a8d1aa7ebc12,1.0,6342.0
17560,shapegen,shapegen1516,6140e85de611a8d1aa7ebc12,1.0,4215.0
17561,shapegen,shapegen1534,6140e85de611a8d1aa7ebc12,1.0,4228.0
17562,shapegen,shapegen1638,6140e85de611a8d1aa7ebc12,1.0,7652.0
17563,shapegen,shapegen1540,6140e85de611a8d1aa7ebc12,0.0,2891.0
17564,shapegen,shapegen1585,6140e85de611a8d1aa7ebc12,1.0,2103.0
17565,shapegen,shapegen1639,6140e85de611a8d1aa7ebc12,1.0,1540.0
17566,shapegen,shapegen1561,6140e85de611a8d1aa7ebc12,0.0,4636.0
17567,shapegen,shapegen1507,6140e85de611a8d1aa7ebc12,1.0,2690.0
17568,shapegen,shapegen1580,6140e85de611a8d1aa7ebc12,1.0,4457.0
17569,shapegen,shapegen1503,6140e85de611a8d1aa7ebc12,0.0,4145.0
17570,shapegen,shapegen1525,6140e85de611a8d1aa7ebc12,1.0,3659.0
17571,shapegen,shapegen1600,6140e85de611a8d1aa7ebc12,1.0,4448.0
17572,shapegen,shapegen2627,6140e85de611a8d1aa7ebc12,1.0,9056.0
17573,shapegen,shapegen1565,6140e85de611a8d1aa7ebc12,1.0,4180.0
17574,shapegen,shapegen1515,6140e85de611a8d1aa7ebc12,1.0,8641.0
17575,shapegen,shapegen1620,6140e85de611a8d1aa7ebc12,1.0,4269.0
17576,shapegen,shapegen1624,6140e85de611a8d1aa7ebc12,1.0,1975.0
17577,shapegen,shapegen1592,6140e85de611a8d1aa7ebc12,1.0,3041.0
17578,shapegen,shapegen1549,6140e85de611a8d1aa7ebc12,1.0,2191.0
17579,shapegen,shapegen1529,6140e85de611a8d1aa7ebc12,1.0,3445.0
17580,shapegen,shapegen1632,6140e85de611a8d1aa7ebc12,1.0,2096.0
17581,shapegen,shapegen1557,6140e85de611a8d1aa7ebc12,1.0,2913.0
17582,shapegen,shapegen1595,6140e85de611a8d1aa7ebc12,1.0,3940.0
17583,shapegen,shapegen1573,6140e85de611a8d1aa7ebc12,1.0,4999.0
17584,shapegen,shapegen1594,6140e85de611a8d1aa7ebc12,1.0,5351.0
17585,shapegen,shapegen2626,6140e85de611a8d1aa7ebc12,1.0,7104.0
17586,shapegen,shapegen1633,6140e85de611a8d1aa7ebc12,0.0,6999.0
17587,shapegen,shapegen1593,6140e85de611a8d1aa7ebc12,1.0,2705.0
17588,shapegen,shapegen1568,6140e85de611a8d1aa7ebc12,1.0,3527.0
17589,shapegen,shapegen1566,6140e85de611a8d1aa7ebc12,1.0,2710.0
17590,shapegen,shapegen1597,6140e85de611a8d1aa7ebc12,1.0,5343.0
17591,shapegen,shapegen1584,6140e85de611a8d1aa7ebc12,1.0,4851.0
17592,shapegen,shapegen1512,6140e85de611a8d1aa7ebc12,1.0,2037.0
17593,shapegen,shapegen1550,6140e85de611a8d1aa7ebc12,1.0,3948.0
17594,shapegen,shapegen1614,6140e85de611a8d1aa7ebc12,1.0,1532.0
17595,shapegen,shapegen1627,6140e85de611a8d1aa7ebc12,1.0,2254.0
17596,shapegen,shapegen1528,6140e85de611a8d1aa7ebc12,1.0,5958.0
17597,shapegen,shapegen1607,6140e85de611a8d1aa7ebc12,0.0,3718.0
17598,shapegen,shapegen1556,6140e85de611a8d1aa7ebc12,1.0,2747.0
17599,shapegen,shapegen1521,6140e85de611a8d1aa7ebc12,1.0,4184.0
17600,shapegen,shapegen2629,6140e85de611a8d1aa7ebc12,1.0,2757.0
17601,shapegen,shapegen1533,6140e85de611a8d1aa7ebc12,1.0,6756.0
17602,shapegen,shapegen1508,6140e85de611a8d1aa7ebc12,1.0,4491.0
17603,shapegen,shapegen1538,6140e85de611a8d1aa7ebc12,1.0,7150.0
17604,shapegen,shapegen1504,6140e85de611a8d1aa7ebc12,1.0,3497.0
17605,shapegen,shapegen1520,6140e85de611a8d1aa7ebc12,1.0,7513.0
17606,shapegen,shapegen1582,6140e85de611a8d1aa7ebc12,1.0,3582.0
17607,shapegen,shapegen1611,6140e85de611a8d1aa7ebc12,1.0,2590.0
17608,shapegen,shapegen1628,6140e85de611a8d1aa7ebc12,1.0,1651.0
17609,shapegen,shapegen1532,6140e85de611a8d1aa7ebc12,1.0,2553.0
17610,shapegen,shapegen1548,6140e85de611a8d1aa7ebc12,0.0,5772.0
17611,shapegen,shapegen1571,6140e85de611a8d1aa7ebc12,1.0,7735.0
17612,shapegen,shapegen1552,6140e85de611a8d1aa7ebc12,1.0,4909.0
17613,shapegen,shapegen2625,6140e85de611a8d1aa7ebc12,1.0,4722.0
17614,shapegen,shapegen1586,6140e85de611a8d1aa7ebc12,1.0,4960.0
17615,shapegen,shapegen1576,6140e85de611a8d1aa7ebc12,1.0,1833.0
17616,shapegen,shapegen1575,6140e85de611a8d1aa7ebc12,1.0,8531.0
17617,shapegen,shapegen1587,6140e85de611a8d1aa7ebc12,1.0,2829.0
17618,shapegen,shapegen1636,6140e85de611a8d1aa7ebc12,1.0,2020.0
17619,shapegen,shapegen1518,6140e85de611a8d1aa7ebc12,1.0,4655.0
17620,shapegen,shapegen1567,6140e85de611a8d1aa7ebc12,1.0,2412.0
17621,shapegen,shapegen1622,6140e85de611a8d1aa7ebc12,1.0,1523.0
17622,shapegen,shapegen1610,6140e85de611a8d1aa7ebc12,0.0,1657.0
17623,shapegen,shapegen1542,6140e85de611a8d1aa7ebc12,1.0,1880.0
17624,shapegen,shapegen1609,6140e85de611a8d1aa7ebc12,1.0,3806.0
17625,shapegen,shapegen1537,6140e85de611a8d1aa7ebc12,1.0,2891.0
17626,shapegen,shapegen1564,6140e85de611a8d1aa7ebc12,1.0,4347.0
17627,shapegen,shapegen1577,6140e85de611a8d1aa7ebc12,1.0,3618.0
17628,shapegen,shapegen1604,6140e85de611a8d1aa7ebc12,0.0,6550.0
17629,shapegen,shapegen1605,6140e85de611a8d1aa7ebc12,1.0,3206.0
17630,shapegen,shapegen1555,6140e85de611a8d1aa7ebc12,1.0,3362.0
17631,shapegen,shapegen1527,6140e85de611a8d1aa7ebc12,1.0,6227.0
17632,shapegen,shapegen1629,6140e85de611a8d1aa7ebc12,1.0,6492.0
17633,shapegen,shapegen1513,6140e85de611a8d1aa7ebc12,1.0,3359.0
17634,shapegen,shapegen1531,6140e85de611a8d1aa7ebc12,1.0,8120.0
17635,shapegen,shapegen1519,6140e85de611a8d1aa7ebc12,1.0,2674.0
17636,shapegen,shapegen1619,6140e85de611a8d1aa7ebc12,1.0,3410.0
17637,shapegen,shapegen1598,6140e85de611a8d1aa7ebc12,1.0,3837.0
17638,shapegen,shapegen1612,6140e85de611a8d1aa7ebc12,1.0,2764.0
17639,shapegen,shapegen1500,6140e85de611a8d1aa7ebc12,0.0,1786.0
17640,shapegen,shapegen1630,6140e85de611a8d1aa7ebc12,1.0,6428.0
17641,shapegen,shapegen1581,6140e85de611a8d1aa7ebc12,1.0,2629.0
17642,shapegen,shapegen1608,6140e85de611a8d1aa7ebc12,1.0,2180.0
17643,shapegen,shapegen1603,6140e85de611a8d1aa7ebc12,0.0,2287.0
17644,shapegen,shapegen1536,6140e85de611a8d1aa7ebc12,1.0,4447.0
17645,shapegen,shapegen1509,6140e85de611a8d1aa7ebc12,1.0,1799.0
17646,shapegen,shapegen1637,6140e85de611a8d1aa7ebc12,1.0,1652.0
17647,shapegen,shapegen1583,6140e85de611a8d1aa7ebc12,1.0,3558.0
17648,shapegen,shapegen1511,6140e85de611a8d1aa7ebc12,1.0,5583.0
17649,shapegen,shapegen1578,614d45892b93a9ed2137e514,1.0,1865.0
17650,shapegen,shapegen1621,614d45892b93a9ed2137e514,1.0,1806.0
17651,shapegen,shapegen1507,614d45892b93a9ed2137e514,1.0,1918.0
17652,shapegen,shapegen1502,614d45892b93a9ed2137e514,1.0,1275.0
17653,shapegen,shapegen1539,614d45892b93a9ed2137e514,1.0,2411.0
17654,shapegen,shapegen1526,614d45892b93a9ed2137e514,1.0,2368.0
17655,shapegen,shapegen1591,614d45892b93a9ed2137e514,1.0,6013.0
17656,shapegen,shapegen1541,614d45892b93a9ed2137e514,1.0,5150.0
17657,shapegen,shapegen1639,614d45892b93a9ed2137e514,1.0,1916.0
17658,shapegen,shapegen1555,614d45892b93a9ed2137e514,1.0,3387.0
17659,shapegen,shapegen1568,614d45892b93a9ed2137e514,1.0,3811.0
17660,shapegen,shapegen1573,614d45892b93a9ed2137e514,1.0,4438.0
17661,shapegen,shapegen2632,614d45892b93a9ed2137e514,1.0,2296.0
17662,shapegen,shapegen1534,614d45892b93a9ed2137e514,0.0,3996.0
17663,shapegen,shapegen1602,614d45892b93a9ed2137e514,1.0,6120.0
17664,shapegen,shapegen1604,614d45892b93a9ed2137e514,0.0,5570.0
17665,shapegen,shapegen1542,614d45892b93a9ed2137e514,1.0,1592.0
17666,shapegen,shapegen1500,614d45892b93a9ed2137e514,0.0,3718.0
17667,shapegen,shapegen1595,614d45892b93a9ed2137e514,1.0,3029.0
17668,shapegen,shapegen1513,614d45892b93a9ed2137e514,1.0,3097.0
17669,shapegen,shapegen1575,614d45892b93a9ed2137e514,0.0,2487.0
17670,shapegen,shapegen1629,614d45892b93a9ed2137e514,1.0,3759.0
17671,shapegen,shapegen1562,614d45892b93a9ed2137e514,1.0,2681.0
17672,shapegen,shapegen1628,614d45892b93a9ed2137e514,1.0,3816.0
17673,shapegen,shapegen1592,614d45892b93a9ed2137e514,1.0,3773.0
17674,shapegen,shapegen2625,614d45892b93a9ed2137e514,1.0,3005.0
17675,shapegen,shapegen1548,614d45892b93a9ed2137e514,1.0,5162.0
17676,shapegen,shapegen1598,614d45892b93a9ed2137e514,1.0,8181.0
17677,shapegen,shapegen1557,614d45892b93a9ed2137e514,1.0,5866.0
17678,shapegen,shapegen1543,614d45892b93a9ed2137e514,0.0,4056.0
17679,shapegen,shapegen1616,614d45892b93a9ed2137e514,0.0,7607.0
17680,shapegen,shapegen1506,614d45892b93a9ed2137e514,1.0,1787.0
17681,shapegen,shapegen1581,614d45892b93a9ed2137e514,1.0,3461.0
17682,shapegen,shapegen1597,614d45892b93a9ed2137e514,1.0,3387.0
17683,shapegen,shapegen1525,614d45892b93a9ed2137e514,1.0,8654.0
17684,shapegen,shapegen1589,614d45892b93a9ed2137e514,1.0,3556.0
17685,shapegen,shapegen1571,614d45892b93a9ed2137e514,1.0,9493.0
17686,shapegen,shapegen1501,614d45892b93a9ed2137e514,1.0,7863.0
17687,shapegen,shapegen1554,614d45892b93a9ed2137e514,1.0,2311.0
17688,shapegen,shapegen1517,614d45892b93a9ed2137e514,1.0,5842.0
17689,shapegen,shapegen1519,614d45892b93a9ed2137e514,1.0,2059.0
17690,shapegen,shapegen1523,614d45892b93a9ed2137e514,1.0,3219.0
17691,shapegen,shapegen1586,614d45892b93a9ed2137e514,1.0,2356.0
17692,shapegen,shapegen1535,614d45892b93a9ed2137e514,1.0,9843.0
17693,shapegen,shapegen1505,614d45892b93a9ed2137e514,1.0,7712.0
17694,shapegen,shapegen1572,614d45892b93a9ed2137e514,1.0,1537.0
17695,shapegen,shapegen1531,614d45892b93a9ed2137e514,1.0,2827.0
17696,shapegen,shapegen1537,614d45892b93a9ed2137e514,1.0,2323.0
17697,shapegen,shapegen1637,614d45892b93a9ed2137e514,1.0,1758.0
17698,shapegen,shapegen1528,614d45892b93a9ed2137e514,1.0,4644.0
17699,shapegen,shapegen1623,614d45892b93a9ed2137e514,1.0,3630.0
17700,shapegen,shapegen1565,614d45892b93a9ed2137e514,1.0,2362.0
17701,shapegen,shapegen1564,614d45892b93a9ed2137e514,1.0,3788.0
17702,shapegen,shapegen1509,614d45892b93a9ed2137e514,1.0,3316.0
17703,shapegen,shapegen1522,614d45892b93a9ed2137e514,1.0,4382.0
17704,shapegen,shapegen1546,614d45892b93a9ed2137e514,1.0,5497.0
17705,shapegen,shapegen1520,614d45892b93a9ed2137e514,1.0,9316.0
17706,shapegen,shapegen1560,614d45892b93a9ed2137e514,1.0,3630.0
17707,shapegen,shapegen1633,614d45892b93a9ed2137e514,1.0,4100.0
17708,shapegen,shapegen1579,614d45892b93a9ed2137e514,1.0,2121.0
17709,shapegen,shapegen1593,614d45892b93a9ed2137e514,1.0,3581.0
17710,shapegen,shapegen1574,614d45892b93a9ed2137e514,1.0,2444.0
17711,shapegen,shapegen1611,614d45892b93a9ed2137e514,1.0,5375.0
17712,shapegen,shapegen1601,614d45892b93a9ed2137e514,1.0,3798.0
17713,shapegen,shapegen1600,614d45892b93a9ed2137e514,1.0,3793.0
17714,shapegen,shapegen1550,614d45892b93a9ed2137e514,1.0,2820.0
17715,shapegen,shapegen1511,614d45892b93a9ed2137e514,1.0,2383.0
17716,shapegen,shapegen1617,614d45892b93a9ed2137e514,1.0,2019.0
17717,shapegen,shapegen1620,614d45892b93a9ed2137e514,1.0,1588.0
17718,shapegen,shapegen1596,614d45892b93a9ed2137e514,1.0,3050.0
17719,shapegen,shapegen1594,614d45892b93a9ed2137e514,1.0,4806.0
17720,shapegen,shapegen2626,614d45892b93a9ed2137e514,1.0,8590.0
17721,shapegen,shapegen1577,614d45892b93a9ed2137e514,1.0,4567.0
17722,shapegen,shapegen1533,614d45892b93a9ed2137e514,1.0,3542.0
17723,shapegen,shapegen1610,614d45892b93a9ed2137e514,0.0,3276.0
17724,shapegen,shapegen2629,614d45892b93a9ed2137e514,1.0,5068.0
17725,shapegen,shapegen1552,614d45892b93a9ed2137e514,1.0,5614.0
17726,shapegen,shapegen1515,614d45892b93a9ed2137e514,1.0,3275.0
17727,shapegen,shapegen1549,614d45892b93a9ed2137e514,1.0,2375.0
17728,shapegen,shapegen1612,614d45892b93a9ed2137e514,1.0,7633.0
17729,shapegen,shapegen1576,614d45892b93a9ed2137e514,1.0,3189.0
17730,shapegen,shapegen1583,614d45892b93a9ed2137e514,1.0,2451.0
17731,shapegen,shapegen1518,614d45892b93a9ed2137e514,1.0,5815.0
17732,shapegen,shapegen1634,614d45892b93a9ed2137e514,1.0,3433.0
17733,shapegen,shapegen1530,614d45892b93a9ed2137e514,1.0,4389.0
17734,shapegen,shapegen1545,614d45892b93a9ed2137e514,1.0,2623.0
17735,shapegen,shapegen1556,614d45892b93a9ed2137e514,1.0,3366.0
17736,shapegen,shapegen1584,614d45892b93a9ed2137e514,1.0,4831.0
17737,shapegen,shapegen1622,614d45892b93a9ed2137e514,0.0,9005.0
17738,shapegen,shapegen1512,614d45892b93a9ed2137e514,1.0,2273.0
17739,shapegen,shapegen1504,614d45892b93a9ed2137e514,1.0,8861.0
17740,shapegen,shapegen1603,614d45892b93a9ed2137e514,1.0,5579.0
17741,shapegen,shapegen1582,614d45892b93a9ed2137e514,1.0,5139.0
17742,shapegen,shapegen1566,614d45892b93a9ed2137e514,1.0,4551.0
17743,shapegen,shapegen1585,614d45892b93a9ed2137e514,1.0,3818.0
17744,shapegen,shapegen1569,614d45892b93a9ed2137e514,1.0,2879.0
17745,shapegen,shapegen1510,614d45892b93a9ed2137e514,1.0,3507.0
17746,shapegen,shapegen1632,614d45892b93a9ed2137e514,1.0,1902.0
17747,shapegen,shapegen1532,614d45892b93a9ed2137e514,1.0,3520.0
17748,shapegen,shapegen1614,614d45892b93a9ed2137e514,1.0,2462.0
17749,shapegen,shapegen1638,614d45892b93a9ed2137e514,1.0,1107.0
17750,shapegen,shapegen1527,614d45892b93a9ed2137e514,1.0,1575.0
17751,shapegen,shapegen1619,614d45892b93a9ed2137e514,1.0,3995.0
17752,shapegen,shapegen1503,614d45892b93a9ed2137e514,0.0,1524.0
17753,shapegen,shapegen1563,614d45892b93a9ed2137e514,1.0,1530.0
17754,shapegen,shapegen1625,614d45892b93a9ed2137e514,0.0,2604.0
17755,shapegen,shapegen1631,614d45892b93a9ed2137e514,1.0,2281.0
17756,shapegen,shapegen1508,614d45892b93a9ed2137e514,1.0,2309.0
17757,shapegen,shapegen1544,614d45892b93a9ed2137e514,1.0,1255.0
17758,shapegen,shapegen1630,614d45892b93a9ed2137e514,0.0,1373.0
17759,shapegen,shapegen1559,614d45892b93a9ed2137e514,1.0,1653.0
17760,shapegen,shapegen1613,614d45892b93a9ed2137e514,1.0,3347.0
17761,shapegen,shapegen1624,614d45892b93a9ed2137e514,1.0,2276.0
17762,shapegen,shapegen1615,614d45892b93a9ed2137e514,1.0,6344.0
17763,shapegen,shapegen1561,614d45892b93a9ed2137e514,1.0,5345.0
17764,shapegen,shapegen1609,614d45892b93a9ed2137e514,0.0,5533.0
17765,shapegen,shapegen1516,614d45892b93a9ed2137e514,1.0,4361.0
17766,shapegen,shapegen1521,614d45892b93a9ed2137e514,1.0,1694.0
17767,shapegen,shapegen1587,614d45892b93a9ed2137e514,1.0,4298.0
17768,shapegen,shapegen1524,614d45892b93a9ed2137e514,1.0,1925.0
17769,shapegen,shapegen1626,614d45892b93a9ed2137e514,1.0,3612.0
17770,shapegen,shapegen1553,614d45892b93a9ed2137e514,0.0,4428.0
17771,shapegen,shapegen2192,6155e0bb17662cfd9293bfd5,1.0,5445.0
17772,shapegen,shapegen2097,6155e0bb17662cfd9293bfd5,1.0,8195.0
17773,shapegen,shapegen2122,6155e0bb17662cfd9293bfd5,1.0,4579.0
17774,shapegen,shapegen2144,6155e0bb17662cfd9293bfd5,1.0,8595.0
17775,shapegen,shapegen2190,6155e0bb17662cfd9293bfd5,1.0,6944.0
17776,shapegen,shapegen2184,6155e0bb17662cfd9293bfd5,1.0,3312.0
17777,shapegen,shapegen2165,6155e0bb17662cfd9293bfd5,1.0,9430.0
17778,shapegen,shapegen2115,6155e0bb17662cfd9293bfd5,1.0,6511.0
17779,shapegen,shapegen2076,6155e0bb17662cfd9293bfd5,1.0,4511.0
17780,shapegen,shapegen2185,6155e0bb17662cfd9293bfd5,1.0,4360.0
17781,shapegen,shapegen2069,6155e0bb17662cfd9293bfd5,1.0,4861.0
17782,shapegen,shapegen2202,6155e0bb17662cfd9293bfd5,1.0,5878.0
17783,shapegen,shapegen2146,6155e0bb17662cfd9293bfd5,1.0,8545.0
17784,shapegen,shapegen2123,6155e0bb17662cfd9293bfd5,1.0,5512.0
17785,shapegen,shapegen2125,6155e0bb17662cfd9293bfd5,1.0,5146.0
